score_id,report_id,bureau,fico_score
2413,805,Experian,769
2414,805,TransUnion,769
2415,805,Equifax,742
2416,806,Experian,730
2417,806,TransUnion,726
2418,806,Equifax,758
2419,807,Experian,728
2420,807,TransUnion,722
2421,807,Equifax,720
2422,808,Experian,732
2423,808,TransUnion,728
2424,808,Equifax,716
2425,809,Experian,451
2426,809,TransUnion,468
2427,809,Equifax,457
2428,810,Experian,824
2429,810,TransUnion,809
2430,810,Equifax,803
2431,811,Experian,819
2432,811,TransUnion,820
2433,811,Equifax,800
2434,812,Experian,479
2435,812,TransUnion,477
2436,812,Equifax,470
2437,813,Experian,834
2438,813,TransUnion,843
2439,813,Equifax,958
2440,814,Experian,838
2441,814,TransUnion,850
2442,814,Equifax,850
2443,815,Experian,850
2444,815,TransUnion,837
2445,815,Equifax,850
2446,816,Experian,830
2447,816,TransUnion,833
2448,816,Equifax,828
2449,817,Experian,692
2450,817,TransUnion,692
2451,817,Equifax,686
2452,818,Experian,753
2453,818,TransUnion,761
2454,818,Equifax,761
2455,819,Experian,757
2456,819,TransUnion,759
2457,819,Equifax,755
2458,820,Experian,760
2459,820,TransUnion,754
2460,820,Equifax,745
2461,821,Experian,540
2462,821,TransUnion,569
2463,821,Equifax,548
2464,822,Experian,577
2465,822,TransUnion,576
2466,822,Equifax,329
2467,823,Experian,553
2468,823,TransUnion,579
2469,823,Equifax,575
2470,824,Experian,847
2471,824,TransUnion,819
2472,824,Equifax,849
2473,825,Experian,823
2474,825,TransUnion,849
2475,825,Equifax,821
2476,826,Experian,850
2477,826,TransUnion,846
2478,826,Equifax,841
2479,827,Experian,559
2480,827,TransUnion,571
2481,827,Equifax,559
2482,828,Experian,607
2483,828,TransUnion,615
2484,828,Equifax,625
2485,829,Experian,642
2486,829,TransUnion,626
2487,829,Equifax,617
2488,830,Experian,621
2489,830,TransUnion,614
2490,830,Equifax,636
2491,831,Experian,654
2492,831,TransUnion,642
2493,831,Equifax,644
2494,832,Experian,402
2495,832,TransUnion,392
2496,832,Equifax,422
2497,833,Experian,420
2498,833,TransUnion,397
2499,833,Equifax,400
2500,834,Experian,388
2501,834,TransUnion,403
2502,834,Equifax,392
2503,835,Experian,378
2504,835,TransUnion,393
2505,835,Equifax,391
2506,836,Experian,802
2507,836,TransUnion,792
2508,836,Equifax,770
2509,837,Experian,763
2510,837,TransUnion,786
2511,837,Equifax,764
2512,838,Experian,615
2513,838,TransUnion,626
2514,838,Equifax,642
2515,839,Experian,624
2516,839,TransUnion,624
2517,839,Equifax,606
2518,840,Experian,606
2519,840,TransUnion,593
2520,840,Equifax,617
2521,841,Experian,491
2522,841,TransUnion,501
2523,841,Equifax,478
2524,842,Experian,472
2525,842,TransUnion,467
2526,842,Equifax,485
2527,843,Experian,458
2528,843,TransUnion,480
2529,843,Equifax,488
2530,844,Experian,482
2531,844,TransUnion,164
2532,844,Equifax,457
2533,845,Experian,467
2534,845,TransUnion,469
2535,845,Equifax,474
2536,846,Experian,475
2537,846,TransUnion,461
2538,846,Equifax,471
2539,847,Experian,454
2540,847,TransUnion,453
2541,847,Equifax,455
2542,848,Experian,735
2543,848,TransUnion,718
2544,848,Equifax,751
2545,849,Experian,388
2546,849,TransUnion,386
2547,849,Equifax,365
2548,850,Experian,406
2549,850,TransUnion,398
2550,850,Equifax,379
2551,851,Experian,754
2552,851,TransUnion,774
2553,851,Equifax,778
2554,852,Experian,422
2555,852,TransUnion,412
2556,852,Equifax,420
2557,853,Experian,422
2558,853,TransUnion,402
2559,853,Equifax,413
2560,854,Experian,618
2561,854,TransUnion,623
2562,854,Equifax,618
2563,855,Experian,587
2564,855,TransUnion,618
2565,855,Equifax,618
2566,856,Experian,611
2567,856,TransUnion,625
2568,856,Equifax,630
2569,857,Experian,688
2570,857,TransUnion,670
2571,857,Equifax,670
2572,858,Experian,727
2573,858,TransUnion,738
2574,858,Equifax,714
2575,859,Experian,770
2576,859,TransUnion,778
2577,859,Equifax,744
2578,860,Experian,801
2579,860,TransUnion,775
2580,860,Equifax,785
2581,861,Experian,772
2582,861,TransUnion,792
2583,861,Equifax,795
2584,862,Experian,768
2585,862,TransUnion,768
2586,862,Equifax,761
2587,863,Experian,779
2588,863,TransUnion,792
2589,863,Equifax,786
2590,864,Experian,840
2591,864,TransUnion,830
2592,864,Equifax,816
2593,865,Experian,375
2594,865,TransUnion,388
2595,865,Equifax,368
2596,866,Experian,766
2597,866,TransUnion,765
2598,866,Equifax,780
2599,867,Experian,791
2600,867,TransUnion,792
2601,867,Equifax,811
2602,868,Experian,839
2603,868,TransUnion,821
2604,868,Equifax,930
2605,869,Experian,850
2606,869,TransUnion,850
2607,869,Equifax,836
2608,870,Experian,730
2609,870,TransUnion,714
2610,870,Equifax,739
2611,871,Experian,717
2612,871,TransUnion,711
2613,871,Equifax,698
2614,872,Experian,715
2615,872,TransUnion,702
2616,872,Equifax,704
2617,873,Experian,753
2618,873,TransUnion,753
2619,873,Equifax,752
2620,874,Experian,622
2621,874,TransUnion,637
2622,874,Equifax,633
2623,875,Experian,635
2624,875,TransUnion,656
2625,875,Equifax,659
2626,876,Experian,643
2627,876,TransUnion,650
2628,876,Equifax,643
2629,877,Experian,645
2630,877,TransUnion,652
2631,877,Equifax,638
2632,878,Experian,629
2633,878,TransUnion,601
2634,878,Equifax,627
2635,879,Experian,839
2636,879,TransUnion,833
2637,879,Equifax,850
2638,880,Experian,842
2639,880,TransUnion,816
2640,880,Equifax,841
2641,881,Experian,447
2642,881,TransUnion,453
2643,881,Equifax,471
2644,882,Experian,448
2645,882,TransUnion,435
2646,882,Equifax,448
2647,883,Experian,469
2648,883,TransUnion,453
2649,883,Equifax,483
2650,884,Experian,488
2651,884,TransUnion,493
2652,884,Equifax,499
2653,885,Experian,780
2654,885,TransUnion,791
2655,885,Equifax,768
2656,886,Experian,850
2657,886,TransUnion,835
2658,886,Equifax,850
2659,887,Experian,836
2660,887,TransUnion,850
2661,887,Equifax,842
2662,888,Experian,838
2663,888,TransUnion,828
2664,888,Equifax,850
2665,889,Experian,621
2666,889,TransUnion,641
2667,889,Equifax,640
2668,890,Experian,650
2669,890,TransUnion,641
2670,890,Equifax,639
2671,891,Experian,672
2672,891,TransUnion,676
2673,891,Equifax,661
2674,892,Experian,762
2675,892,TransUnion,745
2676,892,Equifax,746
2677,893,Experian,724
2678,893,TransUnion,724
2679,893,Equifax,727
2680,894,Experian,198
2681,894,TransUnion,770
2682,894,Equifax,738
2683,895,Experian,757
2684,895,TransUnion,739
2685,895,Equifax,732
2686,896,Experian,744
2687,896,TransUnion,749
2688,896,Equifax,732
2689,897,Experian,781
2690,897,TransUnion,755
2691,897,Equifax,760
2692,898,Experian,770
2693,898,TransUnion,763
2694,898,Equifax,762
2695,899,Experian,471
2696,899,TransUnion,480
2697,899,Equifax,494
2698,900,Experian,517
2699,900,TransUnion,524
2700,900,Equifax,504
2701,901,Experian,515
2702,901,TransUnion,509
2703,901,Equifax,487
2704,902,Experian,500
2705,902,TransUnion,499
2706,902,Equifax,514
2707,903,Experian,850
2708,903,TransUnion,850
2709,903,Equifax,850
2710,904,Experian,844
2711,904,TransUnion,836
2712,904,Equifax,850
2713,905,Experian,783
2714,905,TransUnion,809
2715,905,Equifax,813
2716,906,Experian,801
2717,906,TransUnion,800
2718,906,Equifax,785
2719,907,Experian,704
2720,907,TransUnion,711
2721,907,Equifax,728
2722,908,Experian,733
2723,908,TransUnion,747
2724,908,Equifax,732
2725,909,Experian,749
2726,909,TransUnion,742
2727,909,Equifax,748
2728,910,Experian,485
2729,910,TransUnion,464
2730,910,Equifax,468
2731,911,Experian,467
2732,911,TransUnion,457
2733,911,Equifax,484
2734,912,Experian,495
2735,912,TransUnion,519
2736,912,Equifax,502
2737,913,Experian,698
2738,913,TransUnion,704
2739,913,Equifax,707
2740,914,Experian,711
2741,914,TransUnion,695
2742,914,Equifax,702
2743,915,Experian,826
2744,915,TransUnion,809
2745,915,Equifax,807
2746,916,Experian,796
2747,916,TransUnion,794
2748,916,Equifax,782
2749,917,Experian,672
2750,917,TransUnion,681
2751,917,Equifax,684
2752,918,Experian,743
2753,918,TransUnion,746
2754,918,Equifax,770
2755,919,Experian,773
2756,919,TransUnion,769
2757,919,Equifax,778
2758,920,Experian,769
2759,920,TransUnion,767
2760,920,Equifax,758
2761,921,Experian,388
2762,921,TransUnion,414
2763,921,Equifax,416
2764,922,Experian,423
2765,922,TransUnion,407
2766,922,Equifax,417
2767,923,Experian,531
2768,923,TransUnion,550
2769,923,Equifax,536
2770,924,Experian,574
2771,924,TransUnion,554
2772,924,Equifax,562
2773,925,Experian,531
2774,925,TransUnion,538
2775,925,Equifax,544
2776,926,Experian,546
2777,926,TransUnion,552
2778,926,Equifax,575
2779,927,Experian,546
2780,927,TransUnion,562
2781,927,Equifax,562
2782,928,Experian,777
2783,928,TransUnion,754
2784,928,Equifax,764
2785,929,Experian,574
2786,929,TransUnion,549
2787,929,Equifax,558
2788,930,Experian,571
2789,930,TransUnion,554
2790,930,Equifax,548
2791,931,Experian,567
2792,931,TransUnion,600
2793,931,Equifax,578
2794,932,Experian,377
2795,932,TransUnion,350
2796,932,Equifax,371
2797,933,Experian,386
2798,933,TransUnion,386
2799,933,Equifax,377
2800,934,Experian,397
2801,934,TransUnion,410
2802,934,Equifax,390
2803,935,Experian,438
2804,935,TransUnion,435
2805,935,Equifax,448
2806,936,Experian,437
2807,936,TransUnion,441
2808,936,Equifax,423
2809,937,Experian,454
2810,937,TransUnion,445
2811,937,Equifax,442
2812,938,Experian,451
2813,938,TransUnion,454
2814,938,Equifax,453
2815,939,Experian,823
2816,939,TransUnion,825
2817,939,Equifax,833
2818,940,Experian,599
2819,940,TransUnion,610
2820,940,Equifax,622
2821,941,Experian,809
2822,941,TransUnion,799
2823,941,Equifax,816
2824,942,Experian,835
2825,942,TransUnion,833
2826,942,Equifax,820
2827,943,Experian,821
2828,943,TransUnion,824
2829,943,Equifax,825
2830,944,Experian,814
2831,944,TransUnion,801
2832,944,Equifax,826
2833,945,Experian,820
2834,945,TransUnion,796
2835,945,Equifax,804
2836,946,Experian,596
2837,946,TransUnion,598
2838,946,Equifax,567
2839,947,Experian,599
2840,947,TransUnion,595
2841,947,Equifax,598
2842,948,Experian,375
2843,948,TransUnion,377
2844,948,Equifax,364
2845,949,Experian,358
2846,949,TransUnion,374
2847,949,Equifax,382
2848,950,Experian,390
2849,950,TransUnion,385
2850,950,Equifax,389
2851,951,Experian,730
2852,951,TransUnion,754
2853,951,Equifax,746
2854,952,Experian,765
2855,952,TransUnion,752
2856,952,Equifax,750
2857,953,Experian,766
2858,953,TransUnion,763
2859,953,Equifax,765
2860,954,Experian,791
2861,954,TransUnion,768
2862,954,Equifax,790
2863,955,Experian,517
2864,955,TransUnion,482
2865,955,Equifax,517
2866,956,Experian,487
2867,956,TransUnion,486
2868,956,Equifax,501
2869,957,Experian,727
2870,957,TransUnion,732
2871,957,Equifax,740
2872,958,Experian,575
2873,958,TransUnion,328
2874,958,Equifax,576
2875,959,Experian,577
2876,959,TransUnion,578
2877,959,Equifax,546
2878,960,Experian,538
2879,960,TransUnion,554
2880,960,Equifax,562
2881,961,Experian,561
2882,961,TransUnion,553
2883,961,Equifax,540
2884,962,Experian,902
2885,962,TransUnion,708
2886,962,Equifax,701
2887,963,Experian,708
2888,963,TransUnion,712
2889,963,Equifax,706
2890,964,Experian,703
2891,964,TransUnion,718
2892,964,Equifax,692
2893,965,Experian,714
2894,965,TransUnion,729
2895,965,Equifax,716
2896,966,Experian,720
2897,966,TransUnion,725
2898,966,Equifax,723
2899,967,Experian,714
2900,967,TransUnion,709
2901,967,Equifax,730
2902,968,Experian,732
2903,968,TransUnion,757
2904,968,Equifax,749
2905,969,Experian,566
2906,969,TransUnion,567
2907,969,Equifax,564
2908,970,Experian,302
2909,970,TransUnion,587
2910,970,Equifax,608
2911,971,Experian,829
2912,971,TransUnion,829
2913,971,Equifax,848
2914,972,Experian,838
2915,972,TransUnion,811
2916,972,Equifax,901
2917,973,Experian,831
2918,973,TransUnion,809
2919,973,Equifax,801
2920,974,Experian,850
2921,974,TransUnion,845
2922,974,Equifax,849
2923,975,Experian,679
2924,975,TransUnion,677
2925,975,Equifax,676
2926,976,Experian,698
2927,976,TransUnion,692
2928,976,Equifax,686
2929,977,Experian,711
2930,977,TransUnion,735
2931,977,Equifax,873
2932,978,Experian,748
2933,978,TransUnion,729
2934,978,Equifax,745
2935,979,Experian,827
2936,979,TransUnion,835
2937,979,Equifax,816
2938,980,Experian,577
2939,980,TransUnion,601
2940,980,Equifax,604
2941,981,Experian,630
2942,981,TransUnion,634
2943,981,Equifax,614
2944,982,Experian,635
2945,982,TransUnion,617
2946,982,Equifax,633
2947,983,Experian,595
2948,983,TransUnion,597
2949,983,Equifax,581
2950,984,Experian,592
2951,984,TransUnion,604
2952,984,Equifax,596
2953,985,Experian,591
2954,985,TransUnion,579
2955,985,Equifax,595
2956,986,Experian,583
2957,986,TransUnion,583
2958,986,Equifax,562
2959,987,Experian,577
2960,987,TransUnion,580
2961,987,Equifax,594
2962,988,Experian,505
2963,988,TransUnion,520
2964,988,Equifax,500
2965,989,Experian,486
2966,989,TransUnion,488
2967,989,Equifax,494
2968,990,Experian,493
2969,990,TransUnion,506
2970,990,Equifax,493
2971,991,Experian,194
2972,991,TransUnion,816
2973,991,Equifax,817
2974,992,Experian,833
2975,992,TransUnion,838
2976,992,Equifax,824
2977,993,Experian,584
2978,993,TransUnion,600
2979,993,Equifax,578
2980,994,Experian,598
2981,994,TransUnion,598
2982,994,Equifax,613
2983,995,Experian,615
2984,995,TransUnion,607
2985,995,Equifax,603
2986,996,Experian,623
2987,996,TransUnion,611
2988,996,Equifax,618
2989,997,Experian,761
2990,997,TransUnion,755
2991,997,Equifax,766
2992,998,Experian,774
2993,998,TransUnion,782
2994,998,Equifax,769
2995,999,Experian,783
2996,999,TransUnion,797
2997,999,Equifax,775
2998,1000,Experian,730
2999,1000,TransUnion,724
3000,1000,Equifax,744
3001,1001,Experian,766
3002,1001,TransUnion,742
3003,1001,Equifax,755
3004,1002,Experian,724
3005,1002,TransUnion,749
3006,1002,Equifax,752
3007,1003,Experian,740
3008,1003,TransUnion,747
3009,1003,Equifax,740
3010,1004,Experian,726
3011,1004,TransUnion,721
3012,1004,Equifax,738
3013,1005,Experian,734
3014,1005,TransUnion,727
3015,1005,Equifax,746
3016,1006,Experian,738
3017,1006,TransUnion,753
3018,1006,Equifax,756
3019,1007,Experian,444
3020,1007,TransUnion,435
3021,1007,Equifax,453
3022,1008,Experian,451
3023,1008,TransUnion,452
3024,1008,Equifax,457
3025,1009,Experian,441
3026,1009,TransUnion,466
3027,1009,Equifax,448
3028,1010,Experian,458
3029,1010,TransUnion,462
3030,1010,Equifax,440
3031,1011,Experian,674
3032,1011,TransUnion,696
3033,1011,Equifax,706
3034,1012,Experian,716
3035,1012,TransUnion,710
3036,1012,Equifax,719
3037,1013,Experian,721
3038,1013,TransUnion,700
3039,1013,Equifax,688
3040,1014,Experian,689
3041,1014,TransUnion,688
3042,1014,Equifax,700
3043,1015,Experian,634
3044,1015,TransUnion,651
3045,1015,Equifax,659
3046,1016,Experian,627
3047,1016,TransUnion,628
3048,1016,Equifax,871
3049,1017,Experian,672
3050,1017,TransUnion,671
3051,1017,Equifax,680
3052,1018,Experian,697
3053,1018,TransUnion,677
3054,1018,Equifax,681
3055,1019,Experian,681
3056,1019,TransUnion,683
3057,1019,Equifax,693
3058,1020,Experian,838
3059,1020,TransUnion,820
3060,1020,Equifax,819
3061,1021,Experian,845
3062,1021,TransUnion,850
3063,1021,Equifax,850
3064,1022,Experian,845
3065,1022,TransUnion,850
3066,1022,Equifax,835
3067,1023,Experian,776
3068,1023,TransUnion,756
3069,1023,Equifax,741
3070,1024,Experian,744
3071,1024,TransUnion,746
3072,1024,Equifax,757
3073,1025,Experian,767
3074,1025,TransUnion,752
3075,1025,Equifax,772
3076,1026,Experian,770
3077,1026,TransUnion,761
3078,1026,Equifax,756
3079,1027,Experian,351
3080,1027,TransUnion,353
3081,1027,Equifax,370
3082,1028,Experian,709
3083,1028,TransUnion,718
3084,1028,Equifax,729
3085,1029,Experian,639
3086,1029,TransUnion,640
3087,1029,Equifax,657
3088,1030,Experian,660
3089,1030,TransUnion,648
3090,1030,Equifax,677
3091,1031,Experian,639
3092,1031,TransUnion,663
3093,1031,Equifax,669
3094,1032,Experian,651
3095,1032,TransUnion,624
3096,1032,Equifax,640
3097,1033,Experian,691
3098,1033,TransUnion,718
3099,1033,Equifax,689
3100,1034,Experian,675
3101,1034,TransUnion,688
3102,1034,Equifax,701
3103,1035,Experian,669
3104,1035,TransUnion,680
3105,1035,Equifax,696
3106,1036,Experian,729
3107,1036,TransUnion,720
3108,1036,Equifax,724
3109,1037,Experian,721
3110,1037,TransUnion,723
3111,1037,Equifax,747
3112,1038,Experian,742
3113,1038,TransUnion,755
3114,1038,Equifax,766
3115,1039,Experian,646
3116,1039,TransUnion,645
3117,1039,Equifax,642
3118,1040,Experian,750
3119,1040,TransUnion,745
3120,1040,Equifax,746
3121,1041,Experian,723
3122,1041,TransUnion,737
3123,1041,Equifax,743
3124,1042,Experian,516
3125,1042,TransUnion,527
3126,1042,Equifax,515
3127,1043,Experian,530
3128,1043,TransUnion,556
3129,1043,Equifax,533
3130,1044,Experian,438
3131,1044,TransUnion,440
3132,1044,Equifax,467
3133,1045,Experian,339
3134,1045,TransUnion,440
3135,1045,Equifax,439
3136,1046,Experian,473
3137,1046,TransUnion,475
3138,1046,Equifax,475
3139,1047,Experian,447
3140,1047,TransUnion,427
3141,1047,Equifax,450
3142,1048,Experian,457
3143,1048,TransUnion,477
3144,1048,Equifax,476
3145,1049,Experian,448
3146,1049,TransUnion,454
3147,1049,Equifax,442
3148,1050,Experian,718
3149,1050,TransUnion,707
3150,1050,Equifax,719
3151,1051,Experian,739
3152,1051,TransUnion,763
3153,1051,Equifax,762
3154,1052,Experian,927
3155,1052,TransUnion,525
3156,1052,Equifax,520
3157,1053,Experian,548
3158,1053,TransUnion,520
3159,1053,Equifax,520
3160,1054,Experian,521
3161,1054,TransUnion,550
3162,1054,Equifax,544
3163,1055,Experian,734
3164,1055,TransUnion,729
3165,1055,Equifax,738
3166,1056,Experian,713
3167,1056,TransUnion,716
3168,1056,Equifax,745
3169,1057,Experian,712
3170,1057,TransUnion,727
3171,1057,Equifax,736
3172,1058,Experian,446
3173,1058,TransUnion,439
3174,1058,Equifax,437
3175,1059,Experian,442
3176,1059,TransUnion,435
3177,1059,Equifax,462
3178,1060,Experian,757
3179,1060,TransUnion,764
3180,1060,Equifax,762
3181,1061,Experian,710
3182,1061,TransUnion,727
3183,1061,Equifax,722
3184,1062,Experian,725
3185,1062,TransUnion,744
3186,1062,Equifax,732
3187,1063,Experian,719
3188,1063,TransUnion,896
3189,1063,Equifax,709
3190,1064,Experian,760
3191,1064,TransUnion,770
3192,1064,Equifax,767
3193,1065,Experian,732
3194,1065,TransUnion,734
3195,1065,Equifax,762
3196,1066,Experian,760
3197,1066,TransUnion,764
3198,1066,Equifax,770
3199,1067,Experian,660
3200,1067,TransUnion,656
3201,1067,Equifax,653
3202,1068,Experian,637
3203,1068,TransUnion,649
3204,1068,Equifax,655
3205,1069,Experian,660
3206,1069,TransUnion,653
3207,1069,Equifax,655
3208,1070,Experian,648
3209,1070,TransUnion,670
3210,1070,Equifax,652
3211,1071,Experian,511
3212,1071,TransUnion,507
3213,1071,Equifax,514
3214,1072,Experian,507
3215,1072,TransUnion,115
3216,1072,Equifax,506
3217,1073,Experian,886
3218,1073,TransUnion,511
3219,1073,Equifax,509
3220,1074,Experian,833
3221,1074,TransUnion,809
3222,1074,Equifax,838
3223,1075,Experian,821
3224,1075,TransUnion,825
3225,1075,Equifax,826
3226,1076,Experian,729
3227,1076,TransUnion,703
3228,1076,Equifax,714
3229,1077,Experian,728
3230,1077,TransUnion,721
3231,1077,Equifax,732
3232,1078,Experian,789
3233,1078,TransUnion,787
3234,1078,Equifax,778
3235,1079,Experian,782
3236,1079,TransUnion,784
3237,1079,Equifax,762
3238,1080,Experian,683
3239,1080,TransUnion,669
3240,1080,Equifax,666
3241,1081,Experian,685
3242,1081,TransUnion,689
3243,1081,Equifax,682
3244,1082,Experian,702
3245,1082,TransUnion,706
3246,1082,Equifax,719
3247,1083,Experian,714
3248,1083,TransUnion,708
3249,1083,Equifax,719
3250,1084,Experian,686
3251,1084,TransUnion,683
3252,1084,Equifax,699
3253,1085,Experian,564
3254,1085,TransUnion,565
3255,1085,Equifax,580
3256,1086,Experian,563
3257,1086,TransUnion,570
3258,1086,Equifax,560
3259,1087,Experian,587
3260,1087,TransUnion,588
3261,1087,Equifax,573
3262,1088,Experian,599
3263,1088,TransUnion,609
3264,1088,Equifax,614
3265,1089,Experian,843
3266,1089,TransUnion,850
3267,1089,Equifax,834
3268,1090,Experian,771
3269,1090,TransUnion,777
3270,1090,Equifax,787
3271,1091,Experian,791
3272,1091,TransUnion,797
3273,1091,Equifax,782
3274,1092,Experian,783
3275,1092,TransUnion,803
3276,1092,Equifax,916
3277,1093,Experian,683
3278,1093,TransUnion,665
3279,1093,Equifax,674
3280,1094,Experian,372
3281,1094,TransUnion,376
3282,1094,Equifax,375
3283,1095,Experian,769
3284,1095,TransUnion,769
3285,1095,Equifax,765
3286,1096,Experian,763
3287,1096,TransUnion,780
3288,1096,Equifax,752
3289,1097,Experian,803
3290,1097,TransUnion,826
3291,1097,Equifax,797
3292,1098,Experian,508
3293,1098,TransUnion,506
3294,1098,Equifax,527
3295,1099,Experian,528
3296,1099,TransUnion,515
3297,1099,Equifax,526
3298,1100,Experian,520
3299,1100,TransUnion,497
3300,1100,Equifax,501
3301,1101,Experian,506
3302,1101,TransUnion,496
3303,1101,Equifax,515
3304,1102,Experian,508
3305,1102,TransUnion,512
3306,1102,Equifax,498
3307,1103,Experian,787
3308,1103,TransUnion,784
3309,1103,Equifax,774
3310,1104,Experian,578
3311,1104,TransUnion,580
3312,1104,Equifax,576
3313,1105,Experian,548
3314,1105,TransUnion,541
3315,1105,Equifax,555
3316,1106,Experian,558
3317,1106,TransUnion,568
3318,1106,Equifax,561
3319,1107,Experian,757
3320,1107,TransUnion,738
3321,1107,Equifax,758
3322,1108,Experian,798
3323,1108,TransUnion,807
3324,1108,Equifax,800
3325,1109,Experian,803
3326,1109,TransUnion,809
3327,1109,Equifax,815
3328,1110,Experian,514
3329,1110,TransUnion,511
3330,1110,Equifax,532
3331,1111,Experian,522
3332,1111,TransUnion,519
3333,1111,Equifax,496
3334,1112,Experian,507
3335,1112,TransUnion,509
3336,1112,Equifax,503
3337,1113,Experian,543
3338,1113,TransUnion,522
3339,1113,Equifax,534
3340,1114,Experian,745
3341,1114,TransUnion,750
3342,1114,Equifax,775
3343,1115,Experian,735
3344,1115,TransUnion,730
3345,1115,Equifax,711
3346,1116,Experian,710
3347,1116,TransUnion,718
3348,1116,Equifax,703
3349,1117,Experian,687
3350,1117,TransUnion,695
3351,1117,Equifax,714
3352,1118,Experian,346
3353,1118,TransUnion,728
3354,1118,Equifax,741
3355,1119,Experian,749
3356,1119,TransUnion,744
3357,1119,Equifax,738
3358,1120,Experian,755
3359,1120,TransUnion,736
3360,1120,Equifax,741
3361,1121,Experian,767
3362,1121,TransUnion,751
3363,1121,Equifax,753
3364,1122,Experian,743
3365,1122,TransUnion,748
3366,1122,Equifax,763
3367,1123,Experian,632
3368,1123,TransUnion,614
3369,1123,Equifax,618
3370,1124,Experian,623
3371,1124,TransUnion,645
3372,1124,Equifax,639
3373,1125,Experian,682
3374,1125,TransUnion,682
3375,1125,Equifax,686
3376,1126,Experian,692
3377,1126,TransUnion,706
3378,1126,Equifax,695
3379,1127,Experian,709
3380,1127,TransUnion,714
3381,1127,Equifax,685
3382,1128,Experian,795
3383,1128,TransUnion,802
3384,1128,Equifax,795
3385,1129,Experian,807
3386,1129,TransUnion,777
3387,1129,Equifax,785
3388,1130,Experian,801
3389,1130,TransUnion,812
3390,1130,Equifax,963
3391,1131,Experian,831
3392,1131,TransUnion,835
3393,1131,Equifax,819
3394,1132,Experian,815
3395,1132,TransUnion,821
3396,1132,Equifax,818
3397,1133,Experian,817
3398,1133,TransUnion,819
3399,1133,Equifax,822
3400,1134,Experian,815
3401,1134,TransUnion,828
3402,1134,Equifax,823
3403,1135,Experian,428
3404,1135,TransUnion,448
3405,1135,Equifax,422
3406,1136,Experian,476
3407,1136,TransUnion,442
3408,1136,Equifax,474
3409,1137,Experian,474
3410,1137,TransUnion,478
3411,1137,Equifax,469
3412,1138,Experian,465
3413,1138,TransUnion,460
3414,1138,Equifax,459
3415,1139,Experian,576
3416,1139,TransUnion,577
3417,1139,Equifax,550
3418,1140,Experian,566
3419,1140,TransUnion,573
3420,1140,Equifax,562
3421,1141,Experian,585
3422,1141,TransUnion,597
3423,1141,Equifax,587
3424,1142,Experian,572
3425,1142,TransUnion,584
3426,1142,Equifax,584
3427,1143,Experian,397
3428,1143,TransUnion,386
3429,1143,Equifax,116
3430,1144,Experian,396
3431,1144,TransUnion,380
3432,1144,Equifax,376
3433,1145,Experian,384
3434,1145,TransUnion,406
3435,1145,Equifax,398
3436,1146,Experian,410
3437,1146,TransUnion,396
3438,1146,Equifax,415
3439,1147,Experian,636
3440,1147,TransUnion,649
3441,1147,Equifax,631
3442,1148,Experian,624
3443,1148,TransUnion,618
3444,1148,Equifax,616
3445,1149,Experian,648
3446,1149,TransUnion,642
3447,1149,Equifax,639
3448,1150,Experian,647
3449,1150,TransUnion,626
3450,1150,Equifax,627
3451,1151,Experian,577
3452,1151,TransUnion,603
3453,1151,Equifax,596
3454,1152,Experian,435
3455,1152,TransUnion,426
3456,1152,Equifax,420
3457,1153,Experian,426
3458,1153,TransUnion,426
3459,1153,Equifax,429
3460,1154,Experian,423
3461,1154,TransUnion,415
3462,1154,Equifax,431
3463,1155,Experian,418
3464,1155,TransUnion,420
3465,1155,Equifax,415
3466,1156,Experian,789
3467,1156,TransUnion,771
3468,1156,Equifax,765
3469,1157,Experian,803
3470,1157,TransUnion,781
3471,1157,Equifax,772
3472,1158,Experian,350
3473,1158,TransUnion,363
3474,1158,Equifax,362
3475,1159,Experian,350
3476,1159,TransUnion,351
3477,1159,Equifax,350
3478,1160,Experian,350
3479,1160,TransUnion,350
3480,1160,Equifax,357
3481,1161,Experian,663
3482,1161,TransUnion,675
3483,1161,Equifax,690
3484,1162,Experian,762
3485,1162,TransUnion,770
3486,1162,Equifax,786
3487,1163,Experian,786
3488,1163,TransUnion,774
3489,1163,Equifax,793
3490,1164,Experian,826
3491,1164,TransUnion,818
3492,1164,Equifax,815
3493,1165,Experian,846
3494,1165,TransUnion,836
3495,1165,Equifax,840
3496,1166,Experian,600
3497,1166,TransUnion,594
3498,1166,Equifax,588
3499,1167,Experian,581
3500,1167,TransUnion,600
3501,1167,Equifax,576
3502,1168,Experian,593
3503,1168,TransUnion,603
3504,1168,Equifax,580
3505,1169,Experian,538
3506,1169,TransUnion,522
3507,1169,Equifax,516
3508,1170,Experian,526
3509,1170,TransUnion,549
3510,1170,Equifax,528
3511,1171,Experian,573
3512,1171,TransUnion,588
3513,1171,Equifax,582
3514,1172,Experian,612
3515,1172,TransUnion,612
3516,1172,Equifax,619
3517,1173,Experian,893
3518,1173,TransUnion,850
3519,1173,Equifax,848
3520,1174,Experian,830
3521,1174,TransUnion,846
3522,1174,Equifax,827
3523,1175,Experian,823
3524,1175,TransUnion,844
3525,1175,Equifax,844
3526,1176,Experian,388
3527,1176,TransUnion,390
3528,1176,Equifax,367
3529,1177,Experian,678
3530,1177,TransUnion,694
3531,1177,Equifax,673
3532,1178,Experian,689
